ID=0, Sequence=501, X=-1.3148438178342E7, Y=3986007.33707501
ID=4, Sequence=77261, X=-1.31612127073944E7, Y=3998419.11951852
ID=421, Sequence=77667, X=-1.31558874970644E7, Y=4012325.55934996
ID=420, Sequence=77668, X=-1.31713688125178E7, Y=4023364.51663204
ID=419, Sequence=77669, X=-1.31757979733278E7, Y=3995683.63780811
ID=401, Sequence=77687, X=-1.31599557271656E7, Y=3988904.48609441
ID=392, Sequence=77696, X=-1.31719974703629E7, Y=3992089.69403614
ID=376, Sequence=77712, X=-1.31598373225177E7, Y=3987973.89949674
ID=369, Sequence=77719, X=-1.31776513972325E7, Y=3980397.88697168
ID=356, Sequence=77732, X=-1.31713043801995E7, Y=3980434.6294794
ID=344, Sequence=77744, X=-1.31676331219169E7, Y=3980991.19636914
ID=341, Sequence=77747, X=-1.31611714666446E7, Y=3996201.55424074
ID=481, Sequence=77759, X=-1.31666805811154E7, Y=4001846.69771946
ID=328, Sequence=77760, X=-1.31635304920716E7, Y=4013656.90854239
ID=323, Sequence=77765, X=-1.31640307953982E7, Y=4010558.55720864
ID=319, Sequence=77769, X=-1.31663373357184E7, Y=3979259.25441064
ID=311, Sequence=77777, X=-1.31812652391937E7, Y=4035879.99606258
ID=309, Sequence=77779, X=-1.31729998143333E7, Y=3995687.25918826
ID=298, Sequence=77790, X=-1.31668895497282E7, Y=3995942.37576522
ID=297, Sequence=77791, X=-1.31395550781193E7, Y=3998067.5755068
ID=453, Sequence=77793, X=-1.31724730045178E7, Y=3999561.00203365
ID=284, Sequence=77804, X=-1.31623140268034E7, Y=4008677.76316491
ID=282, Sequence=77806, X=-1.3143424790557E7, Y=4013838.86094412
ID=280, Sequence=77808, X=-1.31649052448904E7, Y=4010277.72591211
ID=451, Sequence=77812, X=-1.3159647039968E7, Y=4012532.33327697
ID=273, Sequence=77815, X=-1.31500554262623E7, Y=4012716.34621925
ID=268, Sequence=77820, X=-1.31666809957837E7, Y=4002165.61668083
ID=264, Sequence=77824, X=-1.31765661853056E7, Y=3993739.31788311
ID=258, Sequence=77830, X=-1.31683245181958E7, Y=3979581.67429129
ID=450, Sequence=77837, X=-1.31657284844294E7, Y=3993743.38746959
ID=473, Sequence=77842, X=-1.31619031174613E7, Y=4003452.52353623
ID=244, Sequence=77844, X=-1.31591322535131E7, Y=4008630.24486541
ID=238, Sequence=77850, X=-1.31595736501546E7, Y=4008867.141755
ID=226, Sequence=77862, X=-1.31594545121695E7, Y=3996425.41629789
ID=222, Sequence=77866, X=-1.31666434074533E7, Y=4000895.98634839
ID=215, Sequence=77873, X=-1.3162359510289E7, Y=4012330.16188674
ID=210, Sequence=77878, X=-1.31745737108707E7, Y=3999736.70813096
ID=205, Sequence=77883, X=-1.31626564360312E7, Y=4012562.78262256
ID=204, Sequence=77884, X=-1.31791806452303E7, Y=3986021.72642928
ID=203, Sequence=77885, X=-1.31666384696703E7, Y=3993745.52778558
ID=198, Sequence=77890, X=-1.31601542572892E7, Y=3990414.82862858
ID=469, Sequence=77896, X=-1.31631079511616E7, Y=4012713.12880661
ID=163, Sequence=77925, X=-1.31762683562078E7, Y=3995682.550101
ID=464, Sequence=77928, X=-1.31752277839283E7, Y=4028309.62170934
ID=154, Sequence=77934, X=-1.31603760975045E7, Y=4009708.80186719
ID=147, Sequence=77941, X=-1.3133828365173E7, Y=4013803.73693951
ID=142, Sequence=77946, X=-1.31565039760862E7, Y=3988135.14942222
ID=140, Sequence=77948, X=-1.31793162305357E7, Y=4003387.56493345
ID=125, Sequence=77963, X=-1.3178952878138E7, Y=3985080.60948234
ID=123, Sequence=77965, X=-1.31749687926508E7, Y=4027886.59313839
ID=116, Sequence=77972, X=-1.31659658556767E7, Y=4007609.51320695
ID=115, Sequence=77973, X=-1.31146280727329E7, Y=4015090.50271273
ID=114, Sequence=77974, X=-1.31665459323838E7, Y=4002858.27356824
ID=461, Sequence=77975, X=-1.31616765970913E7, Y=4001800.83873714
ID=105, Sequence=77983, X=-1.31604192981138E7, Y=3975880.97482576
ID=103, Sequence=77985, X=-1.31569404234339E7, Y=3995736.70315891
ID=100, Sequence=77988, X=-1.31633990408364E7, Y=3999208.885661
ID=99, Sequence=77989, X=-1.31598583590083E7, Y=3987325.41571407
ID=98, Sequence=77990, X=-1.3168152305594E7, Y=3997631.37425052
ID=95, Sequence=77993, X=-1.31665043129812E7, Y=4003696.22508598
ID=91, Sequence=77997, X=-1.3173229491545E7, Y=3999105.40859007
ID=89, Sequence=77999, X=-1.31797972398844E7, Y=3992190.30086256
ID=81, Sequence=78007, X=-1.31603916628048E7, Y=3992232.59210777
ID=431, Sequence=78009, X=-1.31626160189261E7, Y=4012377.38886367
ID=77, Sequence=78011, X=-1.31702442206587E7, Y=3997627.77148112
ID=458, Sequence=78012, X=-1.31609756975345E7, Y=3978954.15875751
ID=61, Sequence=78027, X=-1.31755393055698E7, Y=3979359.04254751
ID=55, Sequence=78033, X=-1.31741263448952E7, Y=4000869.80715712
ID=50, Sequence=78038, X=-1.31605086382316E7, Y=3993139.75505298
ID=36, Sequence=78052, X=-1.31795656456663E7, Y=3987612.69843674
ID=35, Sequence=78053, X=-1.31777758518128E7, Y=3980440.04244602
ID=455, Sequence=78056, X=-1.31796760047264E7, Y=3988068.7864835
ID=488, Sequence=78076, X=-1.31734354868747E7, Y=4001353.27585569
ID=9, Sequence=78079, X=-1.31621153494099E7, Y=4005000.24359081
ID=8, Sequence=78080, X=-1.31678747268986E7, Y=3979452.93169809
ID=5, Sequence=78083, X=-1.31615296687645E7, Y=3993949.71469216
ID=4, Sequence=78084, X=-1.31610920231116E7, Y=3997539.50706699
ID=421, Sequence=78490, X=-1.31536967438092E7, Y=4012472.3525453
ID=420, Sequence=78491, X=-1.31737473361315E7, Y=4026352.06903612
ID=419, Sequence=78492, X=-1.31763475437442E7, Y=3995682.3669888
ID=401, Sequence=78510, X=-1.31598401316582E7, Y=3988025.17205227
ID=392, Sequence=78519, X=-1.31719382099627E7, Y=3991989.83429919
ID=376, Sequence=78535, X=-1.31599490064379E7, Y=3988853.3608635
ID=369, Sequence=78542, X=-1.31785449991077E7, Y=3981750.83229254
ID=356, Sequence=78555, X=-1.31723388333285E7, Y=3980730.7462167
ID=344, Sequence=78567, X=-1.31676551162159E7, Y=3980549.2531955
ID=341, Sequence=78570, X=-1.31611726613226E7, Y=3996090.83328739
ID=481, Sequence=78582, X=-1.31666794300329E7, Y=4000961.45413501
ID=328, Sequence=78583, X=-1.3162935520477E7, Y=4012912.12338382
ID=323, Sequence=78588, X=-1.31639022262444E7, Y=4010754.52482196
ID=319, Sequence=78592, X=-1.31652394943214E7, Y=3979271.18314427
ID=311, Sequence=78600, X=-1.31815630511816E7, Y=4036253.55556445
ID=309, Sequence=78602, X=-1.31686032360375E7, Y=3995691.27543604
ID=298, Sequence=78613, X=-1.3166977494804E7, Y=3994173.01004639
ID=297, Sequence=78614, X=-1.31379548435173E7, Y=3996852.76029938
ID=453, Sequence=78616, X=-1.31713738593402E7, Y=3999561.50893843
ID=284, Sequence=78627, X=-1.31623310157733E7, Y=4008234.58984182
ID=282, Sequence=78629, X=-1.31428762972685E7, Y=4013866.64963752
ID=280, Sequence=78631, X=-1.31634319274116E7, Y=4013070.98331777
ID=451, Sequence=78635, X=-1.31595849468417E7, Y=4012568.93896753
ID=273, Sequence=78638, X=-1.31456739197518E7, Y=4013009.94474219
ID=268, Sequence=78643, X=-1.31666798447012E7, Y=4001280.34801707
ID=264, Sequence=78647, X=-1.31743687102779E7, Y=3993745.43119244
ID=258, Sequence=78653, X=-1.31693589713248E7, Y=3979877.76868387
ID=450, Sequence=78660, X=-1.31660032703885E7, Y=3993743.75586022
ID=473, Sequence=78665, X=-1.31620238017442E7, Y=4004332.59811614
ID=244, Sequence=78667, X=-1.31601737484003E7, Y=4009893.85617976
ID=238, Sequence=78673, X=-1.31595417265996E7, Y=4008932.43919126
ID=222, Sequence=78689, X=-1.31666654017522E7, Y=4000453.26266428
ID=215, Sequence=78696, X=-1.31630325352091E7, Y=4012080.21463013
ID=210, Sequence=78701, X=-1.31746580913231E7, Y=3999649.29779044
ID=205, Sequence=78706, X=-1.31632514076258E7, Y=4013307.5446163
ID=204, Sequence=78707, X=-1.31793906394475E7, Y=3986889.47666585
ID=203, Sequence=78708, X=-1.31669132535534E7, Y=3993746.46394266
ID=198, Sequence=78713, X=-1.31600386617819E7, Y=3989535.39688375
ID=469, Sequence=78719, X=-1.3163820935772E7, Y=4012772.04080877
ID=163, Sequence=78748, X=-1.31768179266241E7, Y=3995681.27928181
ID=464, Sequence=78751, X=-1.3175822755523E7, Y=4029055.43012694
ID=154, Sequence=78757, X=-1.31604505505014E7, Y=4009801.97282308
ID=147, Sequence=78764, X=-1.31294468586624E7, Y=4014097.36388951
ID=142, Sequence=78769, X=-1.31521190513329E7, Y=3988180.95702641
ID=140, Sequence=78771, X=-1.31814989965026E7, Y=4003177.25584948
ID=125, Sequence=78786, X=-1.31791628723551E7, Y=3985948.28738841
ID=123, Sequence=78788, X=-1.31773473162645E7, Y=4030875.35195768
ID=116, Sequence=78795, X=-1.31654521423431E7, Y=4008392.34012105
ID=115, Sequence=78796, X=-1.31102465662223E7, Y=4015384.1633131
ID=114, Sequence=78797, X=-1.31665569295332E7, Y=4002636.8709575
ID=461, Sequence=78798, X=-1.31617972813741E7, Y=4002680.78415349
ID=105, Sequence=78806, X=-1.3162605394764E7, Y=3975694.96892751
ID=103, Sequence=78808, X=-1.31572140755984E7, Y=3995741.32821763
ID=100, Sequence=78811, X=-1.31612210913067E7, Y=3998973.18974832
ID=99, Sequence=78812, X=-1.31598870625222E7, Y=3986440.64366004
ID=98, Sequence=78813, X=-1.31692502445619E7, Y=3997629.48334143
ID=95, Sequence=78816, X=-1.31665263072801E7, Y=4003253.39124816
ID=91, Sequence=78820, X=-1.3174518777258E7, Y=3999797.44546305
ID=89, Sequence=78822, X=-1.31797910392028E7, Y=3990419.50307353
ID=81, Sequence=78830, X=-1.31603343373562E7, Y=3991792.26910096
ID=431, Sequence=78832, X=-1.3163805280733E7, Y=4013869.60349234
ID=77, Sequence=78834, X=-1.31696946492346E7, Y=3997628.71797217
ID=458, Sequence=78835, X=-1.31620225303645E7, Y=3979223.77141608
ID=61, Sequence=78850, X=-1.31771804340351E7, Y=3980219.2934216
ID=55, Sequence=78856, X=-1.31736758718248E7, Y=4001123.62025154
ID=50, Sequence=78861, X=-1.31603950971155E7, Y=3992258.97196723
ID=36, Sequence=78875, X=-1.31797756398834E7, Y=3988480.57099257
ID=35, Sequence=78876, X=-1.31755881045704E7, Y=3979906.23733231
ID=455, Sequence=78879, X=-1.31797796215584E7, Y=3988945.482767
ID=488, Sequence=78899, X=-1.31739074801832E7, Y=4001126.45329956
ID=9, Sequence=78902, X=-1.31622360336927E7, Y=4005880.43925839
ID=8, Sequence=78903, X=-1.31661250030106E7, Y=3979261.56153737
ID=5, Sequence=78906, X=-1.31614387347744E7, Y=3993740.78432105
ID=4, Sequence=78907, X=-1.31609713388288E7, Y=3996659.96329027
ID=421, Sequence=79319, X=-1.31515059905539E7, Y=4012619.14765889
ID=420, Sequence=79320, X=-1.31761258597452E7, Y=4029340.41829918
ID=419, Sequence=79321, X=-1.31768971141604E7, Y=3995681.09616964
ID=401, Sequence=79339, X=-1.31598921496704E7, Y=3986283.84198805
ID=392, Sequence=79348, X=-1.31718789495624E7, Y=3991889.97544647
ID=376, Sequence=79364, X=-1.31600646019454E7, Y=3989732.73944618
ID=369, Sequence=79371, X=-1.31786326809583E7, Y=3983518.25962974
ID=356, Sequence=79384, X=-1.31733732864575E7, Y=3981026.87071258
ID=344, Sequence=79396, X=-1.31676771105149E7, Y=3980107.32730193
ID=341, Sequence=79399, X=-1.31611738560007E7, Y=3995980.11342191
ID=481, Sequence=79411, X=-1.31666782789504E7, Y=4000076.28015304
ID=328, Sequence=79412, X=-1.31623405488823E7, Y=4012167.38760604
ID=323, Sequence=79417, X=-1.31637736570905E7, Y=4010950.4958529
ID=319, Sequence=79421, X=-1.31641416529246E7, Y=3979283.11189048
ID=311, Sequence=79429, X=-1.31818608631695E7, Y=4036627.1275454
ID=309, Sequence=79431, X=-1.31642153136674E7, Y=3995544.12589766
ID=298, Sequence=79442, X=-1.31670654398799E7, Y=3992403.92200153
ID=297, Sequence=79443, X=-1.31379721723764E7, Y=3996860.78481476
ID=453, Sequence=79445, X=-1.31702747222113E7, Y=3999564.56281525
ID=284, Sequence=79456, X=-1.31623487495401E7, Y=4007791.48343951
ID=282, Sequence=79458, X=-1.314232780398E7, Y=4013894.43839967
ID=280, Sequence=79460, X=-1.31655701184488E7, Y=4010724.6252876
ID=451, Sequence=79464, X=-1.31604370983402E7, Y=4012108.1479738
ID=273, Sequence=79467, X=-1.31412924132413E7, Y=4013303.55093966
ID=268, Sequence=79472, X=-1.31666786936187E7, Y=4000395.14896399
ID=264, Sequence=79476, X=-1.31732707753481E7, Y=3993748.48561558
ID=258, Sequence=79482, X=-1.31703934244538E7, Y=3980173.87083257
ID=450, Sequence=79489, X=-1.31662780557053E7, Y=3993744.2998968
ID=473, Sequence=79494, X=-1.3162144486027E7, Y=4005212.74154326
ID=244, Sequence=79496, X=-1.31596337563999E7, Y=4011594.29991832
ID=238, Sequence=79502, X=-1.31603768251066E7, Y=4009568.32010329
ID=222, Sequence=79518, X=-1.31666873960513E7, Y=4000010.5563878
ID=215, Sequence=79525, X=-1.31635462485427E7, Y=4011297.13081328
ID=210, Sequence=79530, X=-1.31747424717756E7, Y=3999561.88812842
ID=205, Sequence=79535, X=-1.31638463792204E7, Y=4014052.35599804
ID=204, Sequence=79536, X=-1.31796006336644E7, Y=3987757.29361118
ID=203, Sequence=79537, X=-1.31671877780377E7, Y=3993744.7504845
ID=198, Sequence=79542, X=-1.31599230662745E7, Y=3988656.03368009
ID=469, Sequence=79548, X=-1.3165068745106E7, Y=4011311.44383824
ID=163, Sequence=79577, X=-1.31773674970403E7, Y=3995680.00846277
ID=464, Sequence=79580, X=-1.31764177271177E7, Y=4029801.28821984
ID=154, Sequence=79586, X=-1.31605250034984E7, Y=4009895.14455136
ID=147, Sequence=79593, X=-1.31250653521519E7, Y=4014390.99851711
ID=142, Sequence=79598, X=-1.3147723835749E7, Y=3988107.16388867
ID=140, Sequence=79600, X=-1.31836817624693E7, Y=4002966.95069581
ID=125, Sequence=79615, X=-1.31793728665722E7, Y=3986816.03198006
ID=123, Sequence=79617, X=-1.31797258398782E7, Y=4033864.90896377
ID=116, Sequence=79624, X=-1.31649384290095E7, Y=4009175.22154965
ID=115, Sequence=79625, X=-1.31058650597118E7, Y=4015677.83159473
ID=114, Sequence=79626, X=-1.31665679266828E7, Y=4002415.47270219
ID=461, Sequence=79627, X=-1.31619179656569E7, Y=4003560.79837509
ID=105, Sequence=79635, X=-1.31625311570234E7, Y=3977071.84988116
ID=103, Sequence=79637, X=-1.31574881413092E7, Y=3995725.30135369
ID=100, Sequence=79640, X=-1.3159043141777E7, Y=3998737.49876808
ID=99, Sequence=79641, X=-1.31599157660359E7, Y=3985555.94094081
ID=98, Sequence=79642, X=-1.31703481835297E7, Y=3997627.59243266
ID=95, Sequence=79645, X=-1.31665483015792E7, Y=4002810.57483596
ID=91, Sequence=79649, X=-1.31720464302907E7, Y=3999561.19876154
ID=89, Sequence=79651, X=-1.31797792708647E7, Y=3988648.96895587
ID=81, Sequence=79659, X=-1.31602770119076E7, Y=3991351.96328491
ID=431, Sequence=79661, X=-1.31649945425398E7, Y=4015362.01642176
ID=77, Sequence=79663, X=-1.31691450778105E7, Y=3997629.6644633
ID=458, Sequence=79664, X=-1.31631054197777E7, Y=3979294.37123535
ID=61, Sequence=79679, X=-1.31785242200645E7, Y=3981332.02388718
ID=55, Sequence=79685, X=-1.31732253987545E7, Y=4001377.43906843
ID=50, Sequence=79690, X=-1.31602805717942E7, Y=3991379.3055934
ID=36, Sequence=79704, X=-1.31797828751057E7, Y=3989365.4967999
ID=35, Sequence=79705, X=-1.31757454034686E7, Y=3981670.24758666
ID=455, Sequence=79708, X=-1.3179786478838E7, Y=3989830.73591512
ID=488, Sequence=79728, X=-1.31743570213151E7, Y=4000871.6143284
ID=9, Sequence=79731, X=-1.31623567179756E7, Y=4006760.70381252
ID=8, Sequence=79732, X=-1.31650271616138E7, Y=3979273.49027343
ID=5, Sequence=79735, X=-1.3161662022789E7, Y=3993713.60618512
ID=4, Sequence=79736, X=-1.31608488226995E7, Y=3995762.96164902
ID=421, Sequence=80150, X=-1.31493152372987E7, Y=4012765.94469083
ID=420, Sequence=80151, X=-1.31785043833589E7, Y=4032329.56529827
ID=419, Sequence=80152, X=-1.31774466845766E7, Y=3995679.82535061
ID=401, Sequence=80170, X=-1.31607240127668E7, Y=3982821.57361401
ID=392, Sequence=80179, X=-1.31718196891621E7, Y=3991790.11747795
ID=376, Sequence=80195, X=-1.31601801974527E7, Y=3990612.18657503
ID=369, Sequence=80202, X=-1.31788218480036E7, Y=3984539.23809945
ID=356, Sequence=80215, X=-1.31744077395865E7, Y=3981323.00296788
ID=344, Sequence=80227, X=-1.31676991048139E7, Y=3979665.41868561
ID=341, Sequence=80230, X=-1.31611750506787E7, Y=3995869.39464427
ID=481, Sequence=80242, X=-1.31666771278678E7, Y=3999191.17575083
ID=328, Sequence=80243, X=-1.31617455772878E7, Y=4011422.7011955
ID=323, Sequence=80248, X=-1.31636450879365E7, Y=4011146.4703017
ID=319, Sequence=80252, X=-1.31630438115278E7, Y=3979295.04064928
ID=311, Sequence=80260, X=-1.31821586751574E7, Y=4037000.71200715
ID=309, Sequence=80262, X=-1.31598254482235E7, Y=3995608.35544769
ID=298, Sequence=80273, X=-1.31671533849557E7, Y=3990635.11144922
ID=297, Sequence=80274, X=-1.31395786909834E7, Y=3998070.20062023
ID=453, Sequence=80276, X=-1.31691755880968E7, Y=3999568.5704927
ID=284, Sequence=80287, X=-1.31623653263932E7, Y=4007348.33489225
ID=282, Sequence=80289, X=-1.31417793106915E7, Y=4013922.22723059
ID=280, Sequence=80291, X=-1.31662574922777E7, Y=4008666.91598049
ID=451, Sequence=80295, X=-1.3159577409033E7, Y=4012078.31814758
ID=273, Sequence=80298, X=-1.31369109067308E7, Y=4013597.16481249
ID=268, Sequence=80303, X=-1.31666775425362E7, Y=3999510.01949884
ID=264, Sequence=80307, X=-1.31713197470796E7, Y=3993749.18363262
ID=258, Sequence=80313, X=-1.31714278775828E7, Y=3980469.98073826
ID=450, Sequence=80320, X=-1.31665528395882E7, Y=3993745.23605377
ID=473, Sequence=80325, X=-1.31622651703098E7, Y=4006092.95383997
ID=244, Sequence=80327, X=-1.31595926489283E7, Y=4012619.60093015
ID=238, Sequence=80333, X=-1.31627553487203E7, Y=4012552.20130941
ID=222, Sequence=80349, X=-1.31667093903502E7, Y=3999567.86751609
ID=215, Sequence=80356, X=-1.31640599618763E7, Y=4010514.10156937
ID=210, Sequence=80361, X=-1.3174826852228E7, Y=3999474.47914487
ID=205, Sequence=80366, X=-1.3164441350815E7, Y=4014797.21678132
ID=204, Sequence=80367, X=-1.31797797513565E7, Y=3988962.23864662
ID=203, Sequence=80368, X=-1.31674625631601E7, Y=3993744.09154964
ID=198, Sequence=80373, X=-1.31598437637182E7, Y=3987775.33513621
ID=469, Sequence=80379, X=-1.31661958482283E7, Y=4009908.70069273
ID=163, Sequence=80408, X=-1.31779169644859E7, Y=3995681.59526598
ID=464, Sequence=80411, X=-1.31770126987123E7, Y=4030547.19600169
ID=154, Sequence=80417, X=-1.31605994564953E7, Y=4009988.31705204
ID=147, Sequence=80424, X=-1.31206838456413E7, Y=4014684.64082316
ID=142, Sequence=80429, X=-1.31433292595838E7, Y=3988000.23911766
ID=140, Sequence=80431, X=-1.3184960784138E7, Y=4002843.72133146
ID=125, Sequence=80446, X=-1.31795828607892E7, Y=3987683.84327866
ID=123, Sequence=80448, X=-1.31821043634919E7, Y=4036855.26503513
ID=116, Sequence=80455, X=-1.3164424715676E7, Y=4009958.1575085
ID=115, Sequence=80456, X=-1.31034209727186E7, Y=4015841.64864031
ID=114, Sequence=80457, X=-1.31665789238323E7, Y=4002194.07880193
ID=461, Sequence=80458, X=-1.31620386499397E7, Y=4004440.8814243
ID=105, Sequence=80466, X=-1.31619790600085E7, Y=3978783.41876551
ID=103, Sequence=80468, X=-1.315776220702E7, Y=3995709.27451254
ID=100, Sequence=80471, X=-1.31568651922471E7, Y=3998501.81271988
ID=99, Sequence=80472, X=-1.31601645001164E7, Y=3984694.6563033
ID=98, Sequence=80473, X=-1.31714461224976E7, Y=3997625.7015242
ID=95, Sequence=80476, X=-1.31665702958781E7, Y=4002367.77584653
ID=91, Sequence=80480, X=-1.31676498840485E7, Y=3999574.13353748
ID=89, Sequence=80482, X=-1.31793952502194E7, Y=3986908.53031251
ID=81, Sequence=80490, X=-1.31602195618323E7, Y=3990911.68523561
ID=431, Sequence=80492, X=-1.31661838043466E7, Y=4016854.62776104
ID=77, Sequence=80494, X=-1.31685955063862E7, Y=3997630.6109545
ID=458, Sequence=80495, X=-1.31642032611745E7, Y=3979282.44247726
ID=61, Sequence=80510, X=-1.31786119019151E7, Y=3983099.38570504
ID=55, Sequence=80516, X=-1.31730739004503E7, Y=4001507.99834592
ID=50, Sequence=80521, X=-1.31601654206055E7, Y=3990499.76094564
ID=36, Sequence=80535, X=-1.31797897323854E7, Y=3990250.78290466
ID=35, Sequence=80536, X=-1.31747356981756E7, Y=3981416.88908976
ID=455, Sequence=80539, X=-1.31797933361176E7, Y=3990716.05852966
ID=488, Sequence=80559, X=-1.31745207404837E7, Y=4000504.84553425
ID=9, Sequence=80562, X=-1.31623294991546E7, Y=4008274.15156538
ID=8, Sequence=80563, X=-1.3163929320217E7, Y=3979285.41902208
ID=5, Sequence=80566, X=-1.31619367950283E7, Y=3993715.84906718
ID=4, Sequence=80567, X=-1.3160534016539E7, Y=3993338.53777123
ID=421, Sequence=80974, X=-1.31471244840433E7, Y=4012912.74364123
ID=420, Sequence=80975, X=-1.31808829069726E7, Y=4035319.51091139
ID=419, Sequence=80976, X=-1.31779961523482E7, Y=3995681.59526598
ID=401, Sequence=80994, X=-1.31617904489597E7, Y=3979388.92600432
ID=392, Sequence=81003, X=-1.31717604287618E7, Y=3991690.26039358
ID=376, Sequence=81019, X=-1.31602952118371E7, Y=3991491.75160274
ID=369, Sequence=81026, X=-1.31790318422207E7, Y=3985406.87440656
ID=356, Sequence=81039, X=-1.31754421927156E7, Y=3981619.14298345
ID=344, Sequence=81051, X=-1.3167721099113E7, Y=3979223.52734369
ID=341, Sequence=81054, X=-1.31611762453568E7, Y=3995758.67695443
ID=481, Sequence=81066, X=-1.31666756749079E7, Y=3998306.14132859
ID=328, Sequence=81067, X=-1.31611506056931E7, Y=4010678.06413864
